gender ldlsiu02
M 3.614607334
F 4.386761189
M 2.677906513
M 3.435707808
M 3.273875952
F 4.147711277
F 2.944548845
F 4.785962105
M 2.277748823
M 5.187516212
M 3.54258728
F 3.713625193
M 4.472590446
M 4.092732906
F 6.645968437
F 2.813309431
M 4.663954258
F 4.624879837
M 2.932679176
F 3.877422571
F 3.31636405
F 3.908454657
F 4.39653635
M 2.542089701
M 3.897722721
M 3.823607922
M 3.615227938
F 5.601612091
F 2.279791832
M 2.681164742
F 2.925567627
F 3.310080051
M 2.773303986
F 3.118276358
F 3.245274782
F 1.667969942
M 2.680363178
M 2.986312866
F 1.724474072
F 3.273875952
F 2.994148493
M 3.028257608
F 2.702033758
F 3.396633387
F 2.896862984
M 2.288480759
F 4.882368088
M 4.578331947
F 3.147394657
F 2.919076681
M 5.268871784
F 1.907640457
M 4.505148411
F 2.467044115
M 4.265710354
M 3.453525305
M 2.634590864
M 3.530329704
M 2.811188936
M 4.375512123
M 3.059289694
M 2.313383818
F 4.9273386
F 3.470412016
F 4.784100056
M 3.285538912
M 3.501444101
F 2.624634743
M 3.841218472
F 2.384990215
F 1.422299981
F 3.552543402
F 1.812579155
F 3.464412451
F 3.191279173
M 2.365672827
F 5.130572319
M 3.521899223
M 3.186469316
M 2.984192371
M 3.365213633
M 2.92078352
M 1.965360045
M 4.468944073
F 3.311192036
F 2.369293213
M 2.141207933
F 2.979072094
F 2.62502265
M 2.915223598
M 3.087683916
F 2.594559669
F 6.21157217
M 3.973570108
F 2.344959021
F 4.101396084
F 3.019051552
F 4.401371956
M 2.875632048
M 3.271134853
F 2.422745705
F 4.770833969
F 2.979072094
M 4.299612999
F 1.820544004
M 3.569972992
F 5.018313885
F 4.010730743
M 1.20523119
F 4.773756027
F 3.907083988
F 2.450519562
M 3.569223166
M 2.830583811
F 4.468607903
M 3.239352942
M 3.289547205
M 3.852907181
F 2.73381567
F 4.080708027
F 3.114449024
M 4.878307819
M 2.309892893
M 3.727434635
M 3.837003469
M 3.865552902
M 4.310525894
F 5.242649555
F 4.150400639
F 2.954867125
F 2.766580343
M 3.157195568
F 3.139404058
F 3.742355824
F 5.412937641
M 3.369428635
F 3.973544121
M 4.5693326
F 4.626018047
F 2.646486521
M 3.608866453
F 4.118385792
M 1.537945867
F 1.76259172
M 3.551767588
F 3.417114496
F 2.789751053
F 3.643906832
F 4.375512123
F 4.376598358
F 5.099540234
F 3.316725969
F 3.982439995
F 4.31112051
F 3.433768272
M 3.263531923
F 4.153038502
F 2.602989912
F 3.265006065
F 4.059011459
M 2.596343994
F 4.092525959
F 4.845543385
F 2.280852079
M 4.271270275
F 1.998202205
M 3.682463884
F 3.935892105
M 4.709933758
F 5.009340763
F 2.864486456
F 2.634797812
F 2.766606331
M 3.199890614
M 3.080184698
M 4.627362728
F 4.901478767
F 3.003716469
M 3.902920485
F 4.86354208
F 2.254138708
F 2.210124969
F 3.589368105
M 3.712694407
M 3.978379965
M 3.655414343
M 2.663166285
F 3.796247959
F 3.193942785
F 1.819328547
M 4.006127834
M 4.09100008
M 3.672456264
M 2.532909393
M 3.847968102
F 3.076900482
F 2.645684958
F 3.618615627
M 2.508368254
F 4.02684164
M 4.871222496
M 1.424549818
M 4.150969505
M 4.577219963
F 4.647843838
M 4.380683899
F 4.01246357
M 4.242539883
M 4.802072525
F 5.223720074
F 2.195539951
F 6.12969923
M 3.118716002
F 3.434621811
M 4.398656845
F 3.440673113
F 4.163459778
M 4.411483288
F 3.398133278
F 2.62737608
M 4.204835892
F 3.271910667
F 3.11654377
F 3.873827934
F 2.932523966
F 4.561704159
F 4.307267666
M 5.590906143
M 4.338894367
M 3.70061779
F 1.972936988
M 5.336314678
F 3.376695395
F 2.596343994
F 3.61822772
F 3.359834671
F 4.645567894
F 3.190684319
M 3.991594553
F 3.860561848
F 2.686129808
F 3.8515625
F 2.213615894
M 2.390187979
M 4.564729691
M 2.974805117
M 2.208211184
M 4.743267059
M 2.89114809
F 2.694612026
M 1.887779951
M 2.902785063
M 3.077883005
M 2.774441719
M 4.528137684
F 3.179952383
M 4.163459778
F 3.373436928
F 4.277244091
F 1.717103958
F 2.11164999
F 3.757897615
M 2.648063898
M 3.972820044
F 1.903295994
M 3.636071205
F 4.913400173
F 3.111371756
M 4.397492886
F 2.81773138
F 0.666360497
M 4.383890629
F 3.768034697
F 1.43264401
F 4.396924019
F 5.417721748
F 3.049488783
F 5.268483639
M 5.224056244
M 3.979336739
F 3.831650257
F 3.854226112
F 3.301391125
F 3.264825106
F 5.073731899
F 3.546595573
F 3.346283913
F 4.028367519
F 4.307086468
F 5.08924818
F 3.744657278
F 3.087683916
F 3.902713537
F 3.144731045
F 3.804445505
M 3.385280848
M 4.320869923
F 3.223242044
M 2.234459162
M 2.513178349
F 5.284594536
F 4.365323067
F 5.44086647
F 2.763890982
F 3.341267109
F 4.2748909
F 3.856553555
M 3.168289661
M 4.001343727
F 5.073680401
F 2.764485836
M 4.813373566
M 3.193942785
F 4.257849216
F 2.605472565
M 4.494778156
F 2.301539898
M 3.610055923
F 2.307798147
M 4.220352173
F 4.566875935
M 3.223655939
F 2.318530083
F 3.833925962
F 3.270565987
F 4.080656052
M 4.598813057
F 1.963032603
F 5.015443325
M 4.081431866
M 2.573871613
F 1.918812037
F 4.308276176
F 3.875508785
M 2.548994303
F 4.64900732
M 4.119368553
F 6.74946022
F 4.563359261
M 2.618324995
F 3.959372997
M 4.138530731
F 3.061824083
M 3.533768892
M 3.251041651
F 4.111300468
M 1.724551678
F 1.490260124
F 4.070907116
F 3.806591988
F 4.926950455
M 5.20988512
F 3.395056009
M 5.230960846
F 2.735987902
F 5.128270626
M 4.072820663
F 4.458031178
M 3.454895973
F 3.941193342
F 4.458263874
F 3.434544086
F 3.744528055
F 3.769741535
M 3.736252785
F 3.977267981
F 2.515453815
M 3.535475731
M 4.813942432
M 4.634448051
M 4.712416172
M 4.849939346
M 3.372868061
F 2.772192001
F 8.513112068
M 4.509570122
M 4.272071838
M 5.777460098
M 3.145506859
M 3.030145407
F 3.417864561
F 2.832859516
M 3.151997805
F 3.843520164
F 2.696473837
F 3.689316988
M 2.440382242
F 3.993896008
M 4.845543385
F 3.949080706
F 3.537984133
F 3.871474743
M 3.381298542
F 4.473159313
F 4.742103577
M 3.553164005
M 3.289909124
M 3.712513208
F 3.903670549
M 3.786834955
M 4.004240036
F 3.071909428
F 6.117079735
M 3.995421648
F 2.074463367
F 4.406130314
F 3.906928778
M 3.035731316
M 4.122084141
M 5.193205357
M 2.580827951
F 4.928915977
M 3.892757416
M 3.646260023
M 3.576825857
F 3.356757402
M 2.781346321
F 3.545276642
F 3.337026119
F 4.266900063
F 4.344480038
M 3.614038467
F 2.022252083
M 3.704832792
F 3.162884951
M 2.560476065
M 3.085718632
F 2.420832157
F 2.704128504
M 4.835587025
M 2.389463902
F 3.783188581
M 2.419901133
F 2.365646839
F 3.39353013
M 3.358877897
M 2.948040009
M 4.185259819
M 2.698594332
M 2.283489704
F 3.185951948
M 3.330354214
F 2.643797159
M 2.551476955
M 3.757302761
F 3.11214757
M 3.607521772
F 2.704956055
M 2.767019987
F 2.216615677
F 3.332810879
F 4.835820198
F 1.558970094
F 3.048351049
M 4.664135456
F 2.565311909
F 2.472215891
M 4.888471127
M 3.351016283
M 3.884171963
F 4.032013416
M 2.730815887
F 3.988517046
F 1.944671988
F 2.239217281
M 2.917007923
F 4.730026722
F 3.023835659
F 3.824357748
M 4.308276176
F 6.447699547
F 2.60014534
M 2.569449663
M 2.854943991
M 3.09285593
F 3.760044098
F 2.985898972
F 3.190632582
M 6.474154472
M 3.942563772
M 3.349309683
M 3.057557106
F 4.919115067
M 4.789996147
F 4.11649847
M 3.889343977
M 3.252386332
F 3.134232044
M 4.499200344
M 3.424200296
F 2.829032183
F 3.232448339
F 2.883441687
F 2.055533886
M 1.675727963
F 3.692756176
F 4.636128902
M 2.625048637
M 3.445456982
M 2.74953866
M 2.566423893
M 4.21517992
F 3.056212425
M 3.818048
F 3.940805435
M 2.648219109
F 4.184846401
F 4.365168095
M 4.773704052
M 4.031625748
M 4.08334589
F 2.436141253
M 3.478014946
F 2.521375895
M 3.393944025
F 5.846609592
F 3.299736023
F 1.495638967
F 5.704716206
F 3.624563456
F 4.065528393
F 2.224477291
F 3.872612476
M 2.765830517
F 4.556531906
M 4.184147835
M 4.509984016
F 3.237672091
F 2.694172382
M 3.604883909
M 3.553525925
F 2.332571983
F 2.02907896
M 2.617032051
F 4.680608273
M 3.255256891
F 5.735127449
F 1.770453215
F 3.987612009
M 3.58473897
F 2.933791161
M 4.513397694
F 2.452614069
M 4.790383816
F 1.676193476
M 3.234180927
F 5.51852417
F 4.671815872
F 2.458380938
M 2.993967295
F 4.158288002
F 1.707096219
F 3.065004826
M 5.146140099
F 2.366784811
F 4.336954594
M 3.207958937
M 2.162051201
F 4.848025799
M 4.393096924
F 1.395974517
F 2.705680132
F 2.496679544
F 3.940831184
F 3.129784107
M 2.681733608
M 3.52213192
F 2.554968119
M 2.816593647
F 5.577847004
F 3.782593966
F 4.762972355
M 4.126014709
F 2.643978119
F 3.583575249
F 4.189268112
F 3.315588236
F 3.191123962
F 5.429798126
M 3.466558933
M 3.583575249
M 3.491642952
M 1.867092013
M 3.991982222
M 3.679360867
F 1.302542329
M 3.174806356
M 3.025619984
F 3.966923952
F 1.573943019
F 2.827454805
M 4.826019287
F 4.01347208
F 3.344137669
F 3.939305544
M 4.027617455
F 3.196295977
M 3.916884899
F 3.429035902
F 2.739194632
F 5.25643301
M 2.342916012
F 4.196948528
F 3.944658518
M 2.513721228
F 3.872612476
M 3.966510296
M 3.912281752
M 3.225957394
F 3.659991741
F 2.575035334
M 3.997956038
F 3.982569218
F 5.006495953
F 4.082130432
M 3.365213633
M 3.1964252
M 4.210008144
M 3.192416906
M 4.619475365
M 4.37033987
F 4.794392109
F 2.722721815
M 4.028987885
F 2.885976076
F 2.933429003
F 5.137476921
F 4.254202843
M 3.991775513
F 5.465614319
M 1.605026722
M 2.368776083
M 3.506564379
M 3.855027676
M 3.162160873
M 3.557327509
F 2.797638178
M 4.239643574
M 2.103969574
M 5.218547821
F 3.40503788
F 4.680608273
M 2.924248695
F 2.289049625
M 4.009799957
M 4.166873455
M 5.107789516
M 2.126390219
M 4.277244091
F 3.190865517
F 3.750424147
F 4.386761189
M 3.28015995
F 3.368058205
M 4.806080818
F 3.573231459
F 3.705582857
M 3.12518096
F 1.93432796
M 4.948802471
F 3.366739273
M 4.471064568
M 2.219331026
F 2.450105667
F 3.259627104
F 3.341111898
F 3.157919645
M 5.055112839
F 5.461631775
F 2.404979944
M 4.366280079
F 3.66288805
M 3.796791077
F 3.233999968
M 2.201901436
F 3.213285923
F 2.74633193
F 4.878307819
F 3.112716436
F 2.156232595
F 2.888225794
F 4.036228657
F 4.428318024
M 3.719779968
M 2.673510313
F 3.625571966
M 5.219272137
F 3.028257608
M 2.737668991
M 4.082001209
F 2.761796236
F 3.229758739
F 5.55545187
M 2.348243237
F 3.949054718
M 2.871752977
F 2.978244543
F 3.053160906
F 4.42159462
F 2.446692228
F 5.427108765
F 4.949604034
M 5.068560123
F 1.94211185
F 3.206950426
F 2.896320105
M 4.8867383
F 3.18760705
M 3.341111898
F 4.57390976
M 4.446161747
F 3.510572672
F 4.64192152
M 5.628817081
M 3.469791412
M 3.011009216
F 6.664329052
F 4.59115839
M 5.379578114
M 4.690383434
M 2.465828657
F 3.927978754
F 4.48963213
M 4.01667881
F 3.669197798
F 3.063892841
M 2.47389698
M 4.094077587
M 2.59132719
M 4.334290981
M 7.085639954
M 4.669307232
F 1.758479953
M 2.452458858
F 6.340613365
F 5.029821873
M 4.735586643
F 2.660838842
F 4.018643856
M 3.004931927
M 4.180088043
F 3.617865801
M 4.658006668
M 5.844877243
F 4.665143967
F 2.794353962
F 3.412330389
F 2.529108047
F 2.968728065
F 4.52562952
M 2.460682392
M 3.983732939
F 4.436386585
M 3.304908037
F 2.196341515
F 2.876149178
F 3.956579924
F 3.697359324
F 2.269809723
M 3.515175581
F 4.546187878
F 3.251041651
F 4.77388525
F 2.988407373
F 3.878999949
M 3.405451775
F 4.623767853
F 4.171657562
M 3.638553619
F 2.777364016
M 4.373158932
F 2.270508051
M 3.097226381
F 3.677809238
F 2.112218857
F 4.285803795
F 2.958384037
F 3.124043226
M 3.368083954
F 3.106432438
M 3.242844105
M 2.693034649
F 3.659060717
M 4.160150051
F 2.731307268
M 4.910684586
F 4.312827587
F 3.894515991
M 4.340419769
F 3.254481077
F 3.491100073
F 5.130572319
F 4.779652119
F 4.644378185
F 3.398004055
M 3.065237522
M 3.815953255
M 4.768583775
F 4.408586979
M 4.611484528
M 3.744683266
M 2.788820028
M 2.921766281
F 3.749027729
F 3.077339888
F 5.994089603
F 4.535843849
M 2.315271616
F 3.873827934
F 3.222285271
M 4.569694519
F 4.223739624
F 4.696899891
M 3.302942753
F 5.915552616
M 3.19624424
F 3.675326586
F 3.359446764
F 3.473411798
F 4.190043926
M 3.38321209
F 2.877105951
M 5.115831852
F 2.671363831
F 3.899688005
M 3.002216816
M 2.911396265
F 3.859966993
F 2.993760586
F 4.546187878
F 2.583672523
M 2.540150166
F 2.940333605
F 3.381091595
F 2.741159916
M 2.743047714
M 3.73108077
F 4.465478897
M 3.919367552
F 4.36625433
M 4.563178062
F 4.069329739
F 3.926453114
M 2.19810009
M 4.494468212
M 2.171438456
F 4.005196571
F 3.848873138
F 3.443491697
